DATE,BAMLCC0A0CMTRIV
2022-02-14,3350.65
2022-02-15,3338.17
2022-02-16,3332.09
2022-02-17,3336.69
2022-02-18,3341.73
2022-02-21,3342.68
2022-02-22,3333.31
2022-02-23,3325.21
2022-02-24,3308.73
2022-02-25,3316.58
2022-02-28,3348.65
2022-03-01,3370.86
2022-03-02,3332.34
2022-03-03,3334.97
2022-03-04,3347.71
2022-03-07,3328.95
2022-03-08,3290.59
2022-03-09,3279.28
2022-03-10,3258.12
2022-03-11,3256.84
2022-03-14,3224.55
2022-03-15,3220.15
2022-03-16,3233.01
2022-03-17,3252.20
2022-03-18,3269.52
2022-03-21,3240.65
2022-03-22,3232.42
2022-03-23,3246.72
2022-03-24,3241.18
2022-03-25,3214.63
2022-03-28,3221.13
2022-03-29,3242.94
2022-03-30,3256.36
2022-03-31,3260.28
2022-04-01,3257.68
2022-04-04,3255.59
2022-04-05,3230.28
2022-04-06,3213.79
2022-04-07,3204.33
2022-04-08,3184.77
2022-04-11,3163.43
2022-04-12,3169.09
2022-04-13,3170.73
2022-04-14,3146.81
2022-04-15,.
2022-04-18,3136.56
2022-04-19,3120.64
2022-04-20,3137.93
2022-04-21,3117.49
2022-04-22,3107.88
2022-04-25,3120.15
2022-04-26,3129.34
2022-04-27,3119.47
2022-04-28,3107.00
2022-04-29,3097.87
2022-04-30,3098.19
2022-05-02,3071.62
2022-05-03,3083.53
2022-05-04,3092.31
2022-05-05,3063.48
2022-05-06,3051.40
2022-05-09,3051.92
2022-05-10,3067.18
2022-05-11,3081.45
2022-05-12,3093.31
2022-05-13,3067.58
2022-05-16,3073.33
2022-05-17,3053.50
2022-05-18,3063.91
2022-05-19,3065.87
2022-05-20,3079.23
2022-05-23,3068.41
2022-05-24,3091.82
2022-05-25,3107.48
2022-05-26,3119.30
2022-05-27,3125.48
2022-05-30,3126.36
2022-05-31,3114.77
2022-06-01,3105.65
2022-06-02,3107.55
2022-06-03,3098.40
2022-06-06,3084.08
2022-06-07,3096.64
2022-06-08,3086.83
2022-06-09,3081.77
2022-06-10,3050.57
2022-06-13,2996.17
2022-06-14,2976.40
2022-06-15,2994.81
2022-06-16,3000.98
2022-06-17,3013.20
2022-06-20,3014.18
2022-06-21,3001.55
2022-06-22,3022.82
2022-06-23,3034.25
2022-06-24,3026.65
2022-06-27,3017.19
2022-06-28,3010.28
2022-06-29,3027.59
2022-06-30,3041.57
2022-07-01,3048.14
2022-07-04,3049.12
2022-07-05,3062.64
2022-07-06,3044.85
2022-07-07,3038.60
2022-07-08,3027.76
2022-07-11,3048.78
2022-07-12,3053.97
2022-07-13,3060.02
2022-07-14,3050.10
2022-07-15,3059.50
2022-07-18,3059.56
2022-07-19,3050.70
2022-07-20,3052.82
2022-07-21,3081.35
2022-07-22,3104.66
2022-07-25,3092.52
2022-07-26,3094.09
2022-07-27,3105.99
2022-07-28,3114.75
2022-07-29,3130.93
2022-07-31,3131.26
2022-08-01,3141.58
2022-08-02,3116.66
2022-08-03,3118.51
2022-08-04,3130.05
2022-08-05,3098.35
2022-08-08,3114.37
2022-08-09,3105.58
2022-08-10,3113.01
2022-08-11,3100.25
2022-08-12,3111.71
2022-08-15,3124.07
2022-08-16,3118.19
2022-08-17,3101.92
2022-08-18,3105.04
2022-08-19,3080.89
2022-08-22,3067.43
2022-08-23,3065.63
2022-08-24,3056.75
2022-08-25,3076.47
2022-08-26,3075.99
2022-08-29,3058.39
2022-08-30,3058.04
2022-08-31,3047.93
2022-09-01,3015.76
2022-09-02,3030.54
2022-09-05,3031.54
2022-09-06,2999.46
2022-09-07,3016.62
2022-09-08,3014.26
2022-09-09,3014.68
2022-09-12,3011.54
2022-09-13,2997.05
2022-09-14,3000.32
2022-09-15,2993.01
2022-09-16,2985.83
2022-09-19,2983.21
2022-09-20,2971.63
2022-09-21,2984.01
2022-09-22,2947.35
2022-09-23,2941.03
2022-09-26,2906.04
2022-09-27,2875.31
2022-09-28,2907.26
2022-09-29,2887.86
2022-09-30,2886.14
2022-10-03,2916.62
2022-10-04,2928.54
2022-10-05,2910.70
2022-10-06,2905.61
2022-10-07,2890.25
2022-10-10,2891.26
2022-10-11,2869.15
2022-10-12,2867.65
2022-10-13,2853.66
2022-10-14,2844.36
2022-10-17,2846.42
2022-10-18,2855.25
2022-10-19,2831.08
2022-10-20,2814.76
2022-10-21,2809.29
2022-10-24,2810.88
2022-10-25,2839.86
2022-10-26,2853.67
2022-10-27,2868.58
2022-10-28,2861.10
2022-10-31,2853.97
2022-11-01,2862.59
2022-11-02,2861.65
2022-11-03,2846.50
2022-11-04,2844.03
2022-11-07,2839.62
2022-11-08,2854.54
2022-11-09,2857.38
2022-11-10,2914.42
2022-11-11,2914.76
2022-11-14,2919.84
2022-11-15,2944.82
2022-11-16,2965.33
2022-11-17,2951.53
2022-11-18,2949.34
2022-11-21,2954.19
2022-11-22,2969.68
2022-11-23,2987.61
2022-11-24,2987.95
2022-11-25,2989.84
2022-11-28,2991.21
2022-11-29,2977.80
2022-11-30,2994.31
2022-12-01,3031.23
2022-12-02,3041.86
2022-12-05,3023.74
2022-12-06,3038.42
2022-12-07,3061.46
2022-12-08,3057.04
2022-12-09,3036.77
2022-12-12,3038.11
2022-12-13,3058.91
2022-12-14,3064.24
2022-12-15,3065.23
2022-12-16,3054.64
2022-12-19,3035.02
2022-12-20,3013.52
2022-12-21,3018.55
2022-12-22,3018.46
2022-12-23,3006.03
2022-12-26,.
2022-12-27,2987.49
2022-12-28,2981.16
2022-12-29,2991.15
2022-12-30,2987.87
2022-12-31,2987.97
2023-01-02,.
2023-01-03,2996.21
2023-01-04,3013.22
2023-01-05,3012.36
2023-01-06,3042.94
2023-01-09,3056.82
2023-01-10,3044.69
2023-01-11,3066.80
2023-01-12,3092.77
2023-01-13,3083.74
2023-01-16,3084.77
2023-01-17,3083.75
2023-01-18,3116.38
2023-01-19,3106.46
2023-01-20,3089.07
2023-01-23,3085.47
2023-01-24,3100.61
2023-01-25,3103.07
2023-01-26,3100.40
2023-01-27,3097.86
2023-01-30,3091.22
2023-01-31,3104.17
2023-02-01,3124.00
2023-02-02,3133.04
2023-02-03,3108.32
2023-02-06,3090.50
2023-02-07,3081.90
2023-02-08,3087.82
2023-02-09,3074.37
2023-02-10,3056.00
2023-02-13,3061.59
2023-02-14,3053.51
2023-02-15,3046.05
2023-02-16,3032.22
2023-02-17,3035.77
2023-02-20,3036.82
2023-02-21,3008.10
2023-02-22,3013.93
2023-02-23,3023.87
2023-02-24,3007.26
2023-02-27,3012.55
2023-02-28,3013.75
2023-03-01,2997.98
2023-03-02,2990.74
2023-03-03,3016.66
2023-03-06,3015.44
2023-03-07,3012.37
2023-03-08,3006.63
2023-03-09,3013.10
2023-03-10,3044.37
2023-03-13,3051.03
2023-03-14,3032.70
2023-03-15,3047.45
2023-03-16,3035.73
2023-03-17,3061.94
2023-03-20,3052.15
2023-03-21,3050.45
2023-03-22,3081.08
2023-03-23,3087.49
2023-03-24,3085.25
2023-03-27,3063.45
2023-03-28,3059.71
2023-03-29,3061.73
2023-03-30,3071.70
2023-03-31,3090.99
2023-04-03,3104.66
2023-04-04,3117.23
2023-04-05,3123.46
2023-04-06,3125.44
2023-04-07,.
2023-04-10,3104.31
2023-04-11,3108.10
2023-04-12,3113.14
2023-04-13,3106.99
2023-04-14,3096.61
2023-04-17,3084.76
2023-04-18,3091.29
2023-04-19,3086.52
2023-04-20,3095.42
2023-04-21,3090.53
2023-04-24,3104.00
2023-04-25,3125.01
2023-04-26,3111.88
2023-04-27,3098.98
2023-04-28,3116.49
2023-04-30,3117.20
2023-05-01,3084.14
2023-05-02,3109.54
2023-05-03,3122.11
2023-05-04,3109.07
2023-05-05,3101.71
2023-05-08,3084.78
2023-05-09,3081.05
2023-05-10,3099.30
2023-05-11,3109.10
2023-05-12,3097.14
2023-05-15,3086.73
2023-05-16,3077.55
2023-05-17,3071.25
2023-05-18,3059.07
2023-05-19,3053.90
2023-05-22,3052.98
2023-05-23,3056.85
2023-05-24,3049.25
2023-05-25,3040.46
2023-05-26,3041.02
2023-05-29,3042.10
2023-05-30,3067.69
2023-05-31,3075.79
2023-06-01,3083.44
2023-06-02,3071.31
2023-06-05,3072.60
2023-06-06,3075.19
2023-06-07,3058.15
2023-06-08,3071.34
2023-06-09,3064.98
2023-06-12,3069.63
2023-06-13,3058.05
2023-06-14,3064.20
2023-06-15,3080.96
2023-06-16,3077.44
2023-06-19,3078.53
2023-06-20,3087.09
2023-06-21,3089.52
2023-06-22,3075.05
2023-06-23,3083.92
2023-06-26,3089.08
2023-06-27,3082.80
2023-06-28,3091.97
2023-06-29,3071.31
2023-06-30,3084.54
2023-07-03,3079.05
2023-07-04,3079.41
2023-07-05,3069.32
2023-07-06,3047.33
2023-07-07,3045.11
2023-07-10,3054.04
2023-07-11,3061.84
2023-07-12,3086.93
2023-07-13,3106.72
2023-07-14,3094.55
2023-07-17,3095.19
2023-07-18,3100.71
2023-07-19,3113.73
2023-07-20,3095.36
2023-07-21,3097.82
2023-07-24,3095.43
2023-07-25,3094.50
2023-07-26,3101.63
2023-07-27,3081.50
2023-07-28,3091.68
2023-07-31,3097.91
2023-08-01,3080.11
2023-08-02,3067.96
2023-08-03,3044.35
2023-08-04,3069.16
2023-08-07,3063.20
2023-08-08,3074.23
2023-08-09,3077.31
2023-08-10,3059.60
2023-08-11,3050.84
2023-08-14,3047.94
2023-08-15,3040.76
2023-08-16,3029.51
2023-08-17,3025.01
2023-08-18,3029.35
2023-08-21,3014.97
2023-08-22,3020.89
2023-08-23,3050.52
2023-08-24,3045.47
2023-08-25,3046.62
2023-08-28,3053.32
2023-08-29,3070.49
2023-08-30,3071.35
2023-08-31,3076.76
2023-09-01,3060.59
2023-09-04,3061.70
2023-09-05,3045.38
2023-09-06,3040.17
2023-09-07,3047.83
2023-09-08,3051.93
2023-09-11,3048.04
2023-09-12,3050.30
2023-09-13,3052.16
2023-09-14,3047.80
2023-09-15,3041.79
2023-09-18,3046.39
2023-09-19,3039.41
2023-09-20,3041.90
2023-09-21,3019.05
2023-09-22,3032.05
2023-09-25,3013.11
2023-09-26,3009.74
2023-09-27,2998.81
2023-09-28,3000.90
2023-09-29,3001.01
2023-09-30,3001.39
2023-10-02,2980.11
2023-10-03,2954.87
2023-10-04,2969.81
2023-10-05,2969.81
2023-10-06,2957.55
2023-10-09,2958.68
2023-10-10,2987.75
2023-10-11,3004.00
2023-10-12,2979.04
2023-10-13,2993.93
2023-10-16,2979.75
2023-10-17,2959.51
2023-10-18,2945.44
2023-10-19,2928.58
2023-10-20,2935.86
2023-10-23,2949.37
2023-10-24,2961.27
2023-10-25,2941.83
2023-10-26,2957.83
2023-10-27,2958.43
2023-10-30,2951.53
2023-10-31,2946.76
2023-11-01,2972.25
2023-11-02,2996.58
2023-11-03,3015.69
2023-11-06,3004.53
2023-11-07,3018.29
2023-11-08,3032.28
2023-11-09,3008.24
2023-11-10,3014.60
2023-11-13,3017.35
2023-11-14,3055.41
2023-11-15,3040.50
2023-11-16,3057.89
